Date,AAPL,AMZN,FB,GOOG,NFLX
2013-01-28,13.981864929199219,276.0400085449219,32.470001220703125,373.9632873535156,23.158571243286133
2013-01-29,14.2441987991333,260.3500061035156,30.790000915527344,375.43280029296875,24.15999984741211
2013-01-30,14.199442863464355,272.760009765625,31.239999771118164,375.50750732421875,23.957143783569336
2013-01-31,14.15778923034668,265.5,30.979999542236328,376.43402099609375,23.605714797973633
2013-02-01,14.099666595458984,265.0,29.729999542236328,386.35186767578125,23.542856216430664
2013-02-04,13.748432159423828,259.9800109863281,28.110000610351562,378.0928039550781,24.96285629272461
2013-02-05,14.230834007263184,266.8900146484375,28.639999389648438,381.4402770996094,24.912857055664062
2013-02-06,14.215604782104492,262.2200012207031,29.049999237060547,383.6470031738281,26.34428596496582
2013-02-07,14.638289451599121,260.2300109863281,28.649999618530273,385.5299377441406,25.994285583496094
2013-02-08,14.849627494812012,261.95001220703125,28.549999237060547,391.2186279296875,25.85285758972168
2013-02-11,15.004384994506836,257.2099914550781,28.260000228881836,389.7491149902344,25.412857055664062
2013-02-12,14.628279685974121,258.70001220703125,27.3700008392334,388.892333984375,25.421428680419922
2013-02-13,14.600456237792969,269.4700012207031,27.90999984741211,389.9682922363281,26.610000610351562
2013-02-14,14.587326049804688,269.239990234375,28.5,392.4390563964844,26.77142906188965
2013-02-15,14.386302947998047,265.0899963378906,28.31999969482422,394.9645690917969,27.072856903076172
2013-02-19,14.380988121032715,269.75,28.93000030517578,401.91851806640625,28.064285278320312
2013-02-20,14.032709121704102,266.4100036621094,28.459999084472656,394.7503662109375,26.731428146362305
2013-02-21,13.945484161376953,265.94000244140625,27.280000686645508,396.2796325683594,26.735713958740234
2013-02-22,14.093985557556152,265.4200134277344,27.1299991607666,398.3618469238281,25.694286346435547
2013-02-25,13.843562126159668,259.8699951171875,27.270000457763672,393.9085388183594,25.617143630981445
2013-02-26,14.036462783813477,259.3599853515625,27.389999389648438,393.5897216796875,26.29857063293457
2013-02-27,13.89890193939209,263.25,26.8700008392334,398.3966979980469,26.33142852783203
2013-02-28,13.799795150756836,264.2699890136719,27.25,399.10406494140625,26.868572235107422
2013-03-01,13.458081245422363,265.739990234375,27.780000686645508,401.5897521972656,27.0528564453125
2013-03-04,13.13231372833252,273.1099853515625,27.719999313354492,409.2161560058594,25.887142181396484
2013-03-05,13.479028701782227,275.5899963378906,27.520000457763672,417.7342224121094,25.961427688598633
2013-03-06,13.307701110839844,273.7900085449219,27.450000762939453,414.1376953125,26.13428497314453
2013-03-07,13.461522102355957,273.8800048828125,28.579999923706055,414.74542236328125,25.937143325805664
2013-03-08,13.497162818908691,274.19000244140625,27.959999084472656,414.20745849609375,26.385713577270508
2013-03-11,13.689431190490723,271.239990234375,28.139999389648438,415.8512878417969,25.77857208251953
2013-03-12,13.394305229187012,274.1300048828125,27.829999923706055,412.2597351074219,26.015714645385742
2013-03-13,13.391803741455078,275.1000061035156,27.079999923706055,411.1140441894531,27.479999542236328
2013-03-14,13.521547317504883,265.739990234375,27.040000915527344,409.236083984375,26.90999984741211
2013-03-15,13.870450019836426,261.82000732421875,26.649999618530273,405.6296081542969,26.407142639160156
2013-03-18,14.247493743896484,257.8900146484375,26.489999771118164,402.3867492675781,26.51285743713379
2013-03-19,14.209033966064453,256.4100036621094,26.549999237060547,404.1451721191406,25.90999984741211
2013-03-20,14.13369083404541,257.2799987792969,25.860000610351562,405.8338317871094,26.149999618530273
2013-03-21,14.154010772705078,253.38999938964844,25.739999771118164,404.1152648925781,25.998571395874023
2013-03-22,14.441015243530273,257.75,25.729999542236328,403.6420593261719,25.899999618530273
2013-03-25,14.493219375610352,256.0199890136719,25.1299991607666,403.30828857421875,25.8271427154541
2013-03-26,14.416938781738281,260.30999755859375,25.209999084472656,404.693115234375,27.229999542236328
2013-03-27,14.13369083404541,265.29998779296875,26.09000015258789,399.8313293457031,27.177143096923828
2013-03-28,13.83918571472168,266.489990234375,25.579999923706055,395.6121520996094,27.040000915527344
2013-04-01,13.409314155578613,261.6099853515625,25.530000686645508,399.0990905761719,26.06142807006836
2013-04-02,13.436821937561035,263.32000732421875,25.420000076293945,405.001953125,25.24142837524414
2013-04-03,13.505603790283203,259.0299987792969,26.25,401.5947265625,24.248571395874023
2013-04-04,13.37210750579834,259.0799865722656,27.06999969482422,396.0505065917969,23.812856674194336
2013-04-05,13.23079776763916,255.47999572753906,27.389999389648438,390.0629577636719,23.522857666015625
2013-04-08,13.324901580810547,258.95001220703125,26.850000381469727,385.978271484375,23.29428482055664
2013-04-09,13.348971366882324,261.1400146484375,26.59000015258789,387.3730163574219,24.194286346435547
2013-04-10,13.6212797164917,264.7699890136719,27.56999969482422,393.6146240234375,23.724285125732422
2013-04-11,13.578758239746094,269.8500061035156,28.020000457763672,393.71923828125,24.715713500976562
2013-04-12,13.43713665008545,272.8699951171875,27.399999618530273,393.54986572265625,24.742856979370117
2013-04-15,13.126063346862793,267.7200012207031,26.520000457763672,389.5050354003906,25.214284896850586
2013-04-16,13.325838088989258,272.3399963378906,26.920000076293945,395.20367431640625,25.121429443359375
2013-04-17,12.593016624450684,267.3999938964844,26.6299991607666,389.8188781738281,24.194286346435547
2013-04-18,12.25693130493164,259.4200134277344,25.690000534057617,381.52496337890625,23.402856826782227
2013-04-19,12.209412574768066,260.32000732421875,25.729999542236328,398.4415283203125,23.338571548461914
2013-04-22,12.463897705078125,263.54998779296875,25.969999313354492,398.56109619140625,24.90999984741211
2013-04-23,12.697123527526855,268.8999938964844,25.979999542236328,402.4415588378906,30.998571395874023
2013-04-24,12.676178932189941,268.7799987792969,26.110000610351562,405.2061767578125,30.959999084472656
2013-04-25,12.76746940612793,274.70001220703125,26.139999389648438,403.039306640625,30.535715103149414
2013-04-26,13.043214797973633,254.80999755859375,26.850000381469727,399.2136535644531,30.792856216430664
2013-04-29,13.44714069366455,249.74000549316406,26.979999542236328,408.0007019042969,30.715713500976562
2013-04-30,13.842937469482422,253.80999755859375,27.770000457763672,410.74542236328125,30.867143630981445
2013-05-01,13.733827590942383,248.22999572753906,27.43000030517578,408.68316650390625,30.415714263916016
2013-05-02,13.928600311279297,252.5500030517578,28.969999313354492,413.2560119628906,30.641427993774414
2013-05-03,14.068039894104004,258.04998779296875,28.309999465942383,421.28094482421875,30.492856979370117
2013-05-06,14.403498649597168,255.72000122070312,27.56999969482422,429.1663818359375,30.09857177734375
2013-05-07,14.339406967163086,257.7300109863281,26.889999389648438,427.0144348144531,29.464284896850586
2013-05-08,14.501352310180664,258.67999267578125,27.1200008392334,435.183837890625,29.801427841186523
2013-05-09,14.37484073638916,260.1600036621094,27.040000915527344,434.1128234863281,30.915714263916016
2013-05-10,14.255253791809082,263.6300048828125,26.68000030517578,438.47149658203125,31.09857177734375
2013-05-13,14.310957908630371,264.510009765625,26.81999969482422,437.1265563964844,32.76856994628906
2013-05-14,13.96855640411377,268.3299865722656,27.06999969482422,441.8936767578125,33.424285888671875
2013-05-15,13.49618148803711,266.55999755859375,26.600000381469727,456.23492431640625,34.771427154541016
2013-05-16,13.676508903503418,264.1199951171875,26.1299991607666,450.24737548828125,33.861427307128906
2013-05-17,13.634968757629395,269.8999938964844,26.25,452.8924560546875,34.14285659790039
2013-05-20,13.939287185668945,267.6300048828125,25.760000228881836,452.56866455078125,34.22142791748047
2013-05-21,13.83637809753418,268.8599853515625,25.65999984741211,451.79156494140625,33.869998931884766
2013-05-22,13.889566421508789,262.9599914550781,25.15999984741211,443.0493469238281,32.65142822265625
2013-05-23,13.914426803588867,261.79998779296875,25.059999465942383,439.7467346191406,32.31142807006836
2013-05-24,14.00915241241455,261.739990234375,24.309999465942383,435.0293884277344,32.67714309692383
2013-05-28,13.892398834228516,267.2900085449219,24.100000381469727,438.98956298828125,30.59857177734375
2013-05-29,14.00285816192627,265.5299987792969,23.31999969482422,432.53375244140625,30.76285743713379
2013-05-30,14.211509704589844,266.8299865722656,24.549999237060547,433.7541809082031,31.808570861816406
2013-05-31,14.153287887573242,269.20001220703125,24.350000381469727,433.98333740234375,32.32143020629883
2013-06-03,14.184441566467285,266.8800048828125,23.850000381469727,432.1950378417969,31.709999084472656
2013-06-04,14.140069007873535,265.70001220703125,23.520000457763672,427.9459533691406,32.18714141845703
2013-06-05,14.007893562316895,267.1700134277344,22.899999618530273,428.2448425292969,31.9228572845459
2013-06-06,13.798614501953125,267.8299865722656,22.969999313354492,430.7055969238281,31.105714797973633
2013-06-07,13.904036521911621,276.8699951171875,23.290000915527344,438.2224426269531,31.459999084472656
2013-06-10,13.812149047851562,281.07000732421875,24.329999923706055,443.4478454589844,31.56142807006836
2013-06-11,13.771547317504883,274.7799987792969,24.030000686645508,438.2622985839844,30.637142181396484
2013-06-12,13.601295471191406,271.6700134277344,23.770000457763672,434.3619079589844,29.662857055664062
2013-06-13,13.719938278198242,275.7900085449219,23.729999542236328,436.8625183105469,30.770000457763672
2013-06-14,13.533946990966797,273.989990234375,23.6299991607666,435.8861999511719,30.56999969482422
2013-06-17,13.595314025878906,278.05999755859375,24.020000457763672,441.47027587890625,32.74714279174805
2013-06-18,13.588074684143066,281.760009765625,24.209999084472656,448.62841796875,32.689998626708984
2013-06-19,13.312078475952148,278.1600036621094,24.309999465942383,448.6583251953125,33.18714141845703
2013-06-20,13.118215560913086,273.44000244140625,23.899999618530273,440.71807861328125,31.931428909301758
2013-06-21,13.013108253479004,273.3599853515625,24.530000686645508,438.8201904296875,30.985713958740234
2013-06-24,12.668187141418457,270.6099853515625,23.940000534057617,433.27099609375,30.799999237060547
2013-06-25,12.6710205078125,272.0899963378906,24.25,431.4826965332031,30.41428565979004
2013-06-26,12.52751636505127,277.57000732421875,24.15999984741211,435.19378662109375,30.299999237060547
2013-06-27,12.39250373840332,277.54998779296875,24.65999984741211,436.89739990234375,30.709999084472656
2013-06-28,12.479048728942871,277.69000244140625,24.8799991607666,438.5412292480469,30.15571403503418
2013-07-01,12.878412246704102,282.1000061035156,24.809999465942383,442.2822265625,32.040000915527344
2013-07-02,13.170145034790039,283.7300109863281,24.40999984741211,439.50762939453125,31.637142181396484
2013-07-03,13.242841720581055,284.0299987792969,24.520000457763672,441.5599365234375,31.558570861816406
2013-07-05,13.13647174835205,285.8800048828125,24.3700008392334,445.0767517089844,32.157142639160156
2013-07-08,13.061885833740234,290.5899963378906,24.709999084472656,450.8550720214844,33.29999923706055
2013-07-09,13.291619300842285,291.5299987792969,25.479999542236328,450.9298095703125,35.34000015258789
2013-07-10,13.240639686584473,292.3299865722656,25.799999237060547,451.30340576171875,34.83142852783203
2013-07-11,13.447086334228516,299.6600036621094,25.809999465942383,458.40179443359375,34.88142776489258
2013-07-12,13.422538757324219,307.54998779296875,25.90999984741211,459.7766418457031,36.751426696777344
2013-07-15,13.451805114746094,306.57000732421875,26.280000686645508,460.6184997558594,36.854286193847656
2013-07-16,13.538664817810059,306.8699951171875,26.31999969482422,458.0879821777344,37.211429595947266
2013-07-17,13.542130470275879,308.69000244140625,26.649999618530273,457.5599670410156,38.27428436279297
2013-07-18,13.587760925292969,304.1099853515625,26.18000030517578,453.6396484375,38.058570861816406
2013-07-19,13.373444557189941,305.2300109863281,25.8799991607666,446.6259460449219,37.797142028808594
2013-07-22,13.416244506835938,303.4800109863281,26.049999237060547,453.64959716796875,37.422855377197266
2013-07-23,13.185880661010742,301.05999755859375,26.1299991607666,450.2124938964844,35.751426696777344
2013-07-24,13.863130569458008,298.94000244140625,26.510000228881836,449.76416015625,34.47142791748047
2013-07-25,13.799871444702148,303.3999938964844,34.36000061035156,442.19256591796875,35.248573303222656
2013-07-26,13.878236770629883,312.010009765625,34.0099983215332,441.0219421386719,35.18714141845703
2013-07-29,14.09223461151123,306.1000061035156,35.43000030517578,439.4877014160156,34.994285583496094
2013-07-30,14.266270637512207,302.4100036621094,37.630001068115234,443.7965393066406,34.82285690307617
2013-07-31,14.24140739440918,301.2200012207031,36.79999923706055,442.21746826171875,34.92571258544922
2013-08-01,14.372010231018066,305.57000732421875,37.4900016784668,450.4217224121094,35.58856964111328
2013-08-02,14.556425094604492,304.2099914550781,38.04999923706055,451.5923156738281,35.16857147216797
2013-08-05,14.773886680603027,300.989990234375,39.189998626708984,450.81024169921875,36.262855529785156
2013-08-06,14.641714096069336,300.75,38.54999923706055,446.6109924316406,36.55714416503906
2013-08-07,14.633216857910156,296.9100036621094,38.869998931884766,443.66204833984375,35.6014289855957
2013-08-08,14.604072570800781,295.739990234375,38.540000915527344,444.6632995605469,35.771427154541016
2013-08-09,14.396261215209961,297.260009765625,38.5,443.54248046875,36.10714340209961
2013-08-12,14.805227279663086,296.69000244140625,38.220001220703125,441.1016540527344,36.657142639160156
2013-08-13,15.508808135986328,293.9700012207031,37.02000045776367,438.9795837402344,37.02714157104492
2013-08-14,15.791695594787598,291.3399963378906,36.650001525878906,433.28094482421875,37.40142822265625
2013-08-15,15.7730073928833,286.4700012207031,36.560001373291016,428.22491455078125,36.2014274597168
2013-08-16,15.913021087646484,284.82000732421875,37.08000183105469,426.85504150390625,36.98143005371094
2013-08-19,16.08440589904785,285.57000732421875,37.810001373291016,431.2087097167969,37.111427307128906
2013-08-20,15.873115539550781,287.0899963378906,38.40999984741211,431.0941467285156,39.04142761230469
2013-08-21,15.913972854614258,284.57000732421875,38.31999969482422,433.0418395996094,38.62428665161133
2013-08-22,15.93298625946045,289.7300109863281,38.54999923706055,435.2236633300781,38.53571319580078
2013-08-23,15.871527671813965,290.010009765625,40.54999923706055,433.480224609375,39.76571273803711
2013-08-26,15.933300971984863,286.2099914550781,41.34000015258789,431.57733154296875,40.388572692871094
2013-08-27,15.477764129638672,280.92999267578125,39.63999938964844,423.4876708984375,39.43428421020508
2013-08-28,15.550943374633789,281.5799865722656,40.54999923706055,422.6906433105469,40.47999954223633
2013-08-29,15.576286315917969,283.9800109863281,41.279998779296875,426.1177978515625,41.121429443359375
2013-08-30,15.434368133544922,280.9800109863281,41.290000915527344,421.8687438964844,40.558570861816406
2013-09-03,15.477445602416992,288.79998779296875,41.869998931884766,428.58355712890625,41.28571319580078
2013-09-04,15.797715187072754,293.6400146484375,41.779998779296875,434.18756103515625,41.77571487426758
2013-09-05,15.689373970031738,294.1000061035156,42.65999984741211,438.13775634765625,42.158573150634766
2013-09-06,15.782825469970703,295.8599853515625,43.95000076293945,438.147705078125,41.6485710144043
2013-09-09,16.034666061401367,299.7099914550781,44.040000915527344,442.3669128417969,42.021427154541016
2013-09-10,15.669411659240723,300.3599853515625,43.599998474121094,442.6757507324219,44.72285842895508
2013-09-11,14.81631851196289,299.6400146484375,45.040000915527344,446.42169189453125,44.0428581237793
2013-09-12,14.974075317382812,298.8599853515625,44.75,444.862548828125,43.058570861816406
2013-09-13,14.727300643920898,297.9200134277344,44.310001373291016,442.875,43.66428756713867
2013-09-16,14.25909423828125,296.05999755859375,42.5099983215332,442.2224426269531,43.165714263916016
2013-09-17,14.423824310302734,304.1700134277344,45.06999969482422,441.4005126953125,42.7928581237793
2013-09-18,14.720335006713867,312.0299987792969,45.22999954223633,449.973388671875,43.8457145690918
2013-09-19,14.961723327636719,312.05999755859375,45.97999954223633,447.5176086425781,43.64285659790039
2013-09-20,14.806816101074219,316.3399963378906,47.4900016784668,449.8687744140625,44.83285903930664
2013-09-23,15.542710304260254,311.489990234375,47.189998626708984,441.59478759765625,43.1485710144043
2013-09-24,15.49392032623291,314.1300048828125,48.45000076293945,441.76416015625,43.78428649902344
2013-09-25,15.25411319732666,312.6499938964844,49.459999084472656,436.97711181640625,43.87714385986328
2013-09-26,15.402684211730957,318.1199951171875,50.38999938964844,437.4453430175781,44.78714370727539
2013-09-27,15.29276180267334,316.010009765625,51.2400016784668,436.5586853027344,44.628570556640625
2013-09-30,15.102691650390625,312.6400146484375,50.22999954223633,436.319580078125,44.172855377197266
2013-10-01,15.457806587219238,320.95001220703125,50.41999816894531,441.8438720703125,46.37428665161133
2013-10-02,15.508489608764648,320.510009765625,50.279998779296875,442.3370056152344,47.24714279174805
2013-10-03,15.31367015838623,314.760009765625,49.18000030517578,436.40924072265625,45.959999084472656
2013-10-04,15.301633834838867,319.0400085449219,51.040000915527344,434.54620361328125,46.751426696777344
2013-10-07,15.451156616210938,310.0299987792969,50.52000045776367,431.2535705566406,45.4514274597168
2013-10-08,15.235424995422363,303.2300109863281,47.13999938964844,425.2410888671875,43.18857192993164
2013-10-09,15.414407730102539,298.2300109863281,46.77000045776367,426.3320007324219,41.20428466796875
2013-10-10,15.511025428771973,305.1700134277344,49.04999923706055,432.4989013671875,43.42714309692383
2013-10-11,15.611442565917969,310.8900146484375,49.11000061035156,434.36688232421875,42.978572845458984
2013-10-14,15.713767051696777,310.70001220703125,49.5099983215332,436.419189453125,46.33714294433594
2013-10-15,15.797394752502441,306.3999938964844,49.5,439.3581848144531,45.95571517944336
2013-10-16,15.874377250671387,310.489990234375,51.13999938964844,447.3382568359375,46.12571334838867
2013-10-17,15.981768608093262,310.7699890136719,52.209999084472656,442.7355041503906,47.157142639160156
2013-10-18,16.12083625793457,328.92999267578125,54.220001220703125,503.8165588378906,47.64285659790039
2013-10-21,16.515867233276367,326.44000244140625,53.849998474121094,499.7767028808594,50.71285629272461
2013-10-22,16.468666076660156,332.5400085449219,52.68000030517578,501.61981201171875,46.07428741455078
2013-10-23,16.62990379333496,326.760009765625,51.900001525878906,513.7792358398438,47.17714309692383
2013-10-24,16.850072860717773,332.2099914550781,52.45000076293945,510.86016845703125,47.317142486572266
2013-10-25,16.661582946777344,363.3900146484375,51.95000076293945,505.7044982910156,46.861427307128906
2013-10-28,16.78575897216797,358.1600036621094,50.22999954223633,505.6048583984375,44.85714340209961
2013-10-29,16.36760902404785,362.70001220703125,49.400001525878906,516.1851806640625,46.75714111328125
2013-10-30,16.628007888793945,361.0799865722656,49.0099983215332,513.2860717773438,45.448570251464844
2013-10-31,16.558319091796875,364.0299987792969,50.209999084472656,513.3657836914062,46.068572998046875
2013-11-01,16.47372817993164,359.0,49.75,511.6023864746094,47.038570404052734
2013-11-04,16.686614990234375,358.739990234375,48.220001220703125,511.1391296386719,48.228572845458984
2013-11-05,16.645431518554688,358.8900146484375,50.11000061035156,508.8526916503906,48.78571319580078
2013-11-06,16.59827423095703,356.17999267578125,49.119998931884766,509.46539306640625,47.9471435546875
2013-11-07,16.329662322998047,343.55999755859375,47.560001373291016,502.093017578125,46.69428634643555
2013-11-08,16.58679962158203,350.30999755859375,47.529998779296875,506.1179504394531,47.842857360839844
2013-11-11,16.53868865966797,354.3800048828125,46.20000076293945,503.4081115722656,48.272857666015625
2013-11-12,16.569276809692383,349.5299987792969,46.61000061035156,504.0008850097656,47.67571258544922
2013-11-13,16.58902931213379,356.2200012207031,48.709999084472656,514.3072509765625,47.89714431762695
2013-11-14,16.828964233398438,367.3999938964844,48.9900016784668,515.6820678710938,48.93857192993164
2013-11-15,16.727956771850586,369.1700134277344,49.0099983215332,514.8502197265625,49.96571350097656
2013-11-18,16.525304794311523,366.17999267578125,45.83000183105469,513.8489379882812,48.82428741455078
2013-11-19,16.554622650146484,364.94000244140625,46.36000061035156,510.6858215332031,48.18428421020508
2013-11-20,16.40964126586914,362.57000732421875,46.43000030517578,509.2462158203125,48.50285720825195
2013-11-21,16.605281829833984,368.9200134277344,46.70000076293945,515.104248046875,49.78571319580078
2013-11-22,16.562585830688477,372.30999755859375,46.22999954223633,514.018310546875,49.69285583496094
2013-11-25,16.688127517700195,376.6400146484375,44.81999969482422,521.0121459960938,50.03428649902344
2013-11-26,16.995927810668945,381.3699951171875,45.88999938964844,527.2288208007812,50.74285888671875
2013-11-27,17.396135330200195,386.7099914550781,46.4900016784668,529.570068359375,51.78428649902344
2013-11-29,17.718271255493164,393.6199951171875,47.0099983215332,527.8165893554688,52.25714111328125
2013-12-02,17.56405258178711,392.29998779296875,47.060001373291016,525.2711791992188,51.98857116699219
2013-12-03,18.044872283935547,384.6600036621094,46.72999954223633,524.6634521484375,51.84857177734375
2013-12-04,18.0028076171875,385.9599914550781,48.619998931884766,527.1142578125,50.895713806152344
2013-12-05,18.09521484375,384.489990234375,48.34000015258789,526.69580078125,51.15142822265625
2013-12-06,17.844131469726562,386.95001220703125,47.939998626708984,532.9374389648438,50.63428497314453
2013-12-09,18.048368453979492,384.8900146484375,48.84000015258789,537.0570068359375,50.810001373291016
2013-12-10,18.020336151123047,387.7799987792969,50.25,540.3048095703125,51.871429443359375
2013-12-11,17.886825561523438,382.19000244140625,49.380001068115234,536.633544921875,51.99714279174805
2013-12-12,17.86069679260254,381.25,51.83000183105469,532.9822387695312,53.33285903930664
2013-12-13,17.666011810302734,384.239990234375,53.31999969482422,528.4143676757812,52.709999084472656
2013-12-16,17.763839721679688,388.9700012207031,53.810001373291016,534.4866333007812,52.33000183105469
2013-12-17,17.683860778808594,387.6499938964844,54.86000061035156,532.9324340820312,53.5528564453125
2013-12-18,17.549394607543945,395.9599914550781,55.56999969482422,540.349609375,53.748573303222656
2013-12-19,17.34833526611328,395.19000244140625,55.04999923706055,541.0819091796875,53.81999969482422
2013-12-20,17.493637084960938,402.20001220703125,55.119998931884766,548.2550048828125,53.66714096069336
2013-12-23,18.16499900817871,402.9200134277344,57.77000045776367,555.4679565429688,54.36857223510742
2013-12-24,18.087886810302734,399.20001220703125,57.959999084472656,553.8440551757812,54.05571365356445
2013-12-26,17.96776008605957,404.3900146484375,57.72999954223633,556.6435546875,53.84714126586914
2013-12-27,17.846359252929688,398.0799865722656,55.439998626708984,557.11181640625,52.5
2013-12-30,17.668874740600586,393.3699951171875,53.709999084472656,552.6585083007812,52.42714309692383
2013-12-31,17.875999450683594,398.7900085449219,54.650001525878906,558.2625122070312,52.5957145690918
2014-01-02,17.624588012695312,397.9700012207031,54.709999084472656,554.481689453125,51.83142852783203
2014-01-03,17.23745346069336,396.44000244140625,54.560001373291016,550.4368286132812,51.871429443359375
2014-01-06,17.331453323364258,393.6300048828125,57.20000076293945,556.5738525390625,51.36714172363281
2014-01-07,17.20749855041504,398.0299987792969,57.91999816894531,567.3035888671875,48.5
2014-01-08,17.316478729248047,401.9200134277344,58.22999954223633,568.4841918945312,48.71285629272461
2014-01-09,17.0953426361084,401.010009765625,57.220001220703125,563.0097045898438,48.150001525878906
